year,month,country,product,units,sales
2023,4,Australia,Road-250 Black,53,114153.98
2023,4,Australia,Road-250 Red,9,22487.48
2023,4,Australia,Road-350-W Yellow,21,31162.42
2023,4,Australia,Road-550-W Yellow,11,10974.07
2023,4,Australia,Road-650 Black,1,1319.84
2023,4,Australia,Road-750 Black,3,1818.06
2023,4,Canada,Mountain-200 Black,2,4966.65
2023,4,Canada,Road-150 Red,8,25952.25
2023,4,Canada,Road-350-W Yellow,2,7715.98
2023,4,Canada,Road-550-W Yellow,4,4525.80
2023,4,Canada,Road-750 Black,4,2211.98
2023,4,France,Mountain-200 Black,10,20019.63
2023,4,France,Mountain-200 Silver,4,6973.44
2023,4,France,Road-150 Red,10,30256.08
2023,4,France,Road-250 Black,10,21376.92
2023,4,France,Road-250 Red,3,8419.88
2023,4,France,Road-350-W Yellow,7,11932.20
2023,4,France,Road-550-W Yellow,6,8114.02
2023,4,Germany,Mountain-200 Silver,4,11731.97
2023,4,Germany,Road-150 Red,9,36405.19
2023,4,Germany,Road-250 Black,6,19451.34
2023,4,Germany,Road-250 Red,4,8282.34
2023,4,Germany,Road-350-W Yellow,4,6871.08
2023,4,Germany,Road-550-W Yellow,2,1994.49
2023,4,Germany,Road-750 Black,4,1784.20
2023,4,United Kingdom,Mountain-200 Black,2,8586.54
2023,4,United Kingdom,Mountain-200 Silver,1,5129.15
2023,4,United Kingdom,Mountain-400-W Silver,2,1542.11
2023,4,United Kingdom,Mountain-500 Black,4,2084.87
2023,4,United Kingdom,Mountain-500 Silver,0,1140.08
2023,4,United Kingdom,Road-150 Red,3,15423.93
2023,4,United Kingdom,Road-250 Black,3,9816.59
2023,4,United Kingdom,Road-250 Red,3,9338.43
2023,4,United Kingdom,Road-350-W Yellow,7,14087.01
2023,4,United Kingdom,Road-550-W Yellow,1,2146.01
2023,4,United Kingdom,Road-750 Black,22,14286.79
2023,4,United States,Mountain-200 Black,20,36734.02
2023,4,United States,Mountain-200 Silver,9,21364.83
2023,4,United States,Mountain-400-W Silver,3,2927.11
2023,4,United States,Road-150 Red,16,52554.01
2023,4,United States,Road-250 Black,3,10165.23
2023,4,United States,Road-250 Red,2,4129.34
2023,4,United States,Road-350-W Yellow,8,13526.31
2023,4,United States,Road-550-W Yellow,21,21418.41
2023,4,United States,Road-650 Black,0,1684.36
2023,4,United States,Road-750 Black,17,8351.33
2023,5,Australia,Mountain-200 Black,38,62417.78
2023,5,Australia,Mountain-200 Silver,27,52840.60
2023,5,Australia,Mountain-400-W Silver,9,6143.19
2023,5,Australia,Mountain-500 Black,4,1816.01
2023,5,Australia,Mountain-500 Silver,6,2981.08
2023,5,Australia,Road-150 Red,12,35972.23
2023,5,Australia,Road-250 Black,17,40236.85
2023,5,Australia,Road-250 Red,5,12859.11
2023,5,Australia,Road-350-W Yellow,21,31551.89
2023,5,Australia,Road-550-W Yellow,34,30970.32
2023,5,Australia,Road-650 Black,1,1519.19
2023,5,Australia,Road-750 Black,21,10248.42
2023,5,Canada,Mountain-200 Black,2,9898.90
2023,5,Canada,Mountain-500 Black,0,1230.68
2023,5,Canada,Road-150 Red,1,7486.80
2023,5,Canada,Road-250 Red,1,5215.97
2023,5,Canada,Road-650 Red,4,4786.48
2023,5,Canada,Road-750 Black,13,6771.84
2023,5,France,Mountain-200 Black,8,18720.97
2023,5,France,Mountain-200 Silver,3,8814.91
2023,5,France,Mountain-400-W Silver,1,1392.20
2023,5,France,Road-150 Red,11,38194.52
2023,5,France,Road-250 Black,6,13237.47
2023,5,France,Road-250 Red,2,9653.85
2023,5,France,Road-350-W Yellow,2,3644.14
2023,5,France,Road-650 Black,2,1280.66
2023,5,France,Road-750 Black,6,3066.03
2023,5,Germany,Road-150 Red,1,7535.52
2023,5,Germany,Road-250 Black,8,20123.11
2023,5,Germany,Road-250 Red,6,21477.33
2023,5,Germany,Road-550-W Yellow,1,2088.63
2023,5,Germany,Road-650 Black,1,1529.54
2023,5,Germany,Road-650 Red,8,7076.64
2023,5,Germany,Road-750 Black,2,2404.64
2023,5,United Kingdom,Mountain-200 Black,4,13566.47
2023,5,United Kingdom,Mountain-200 Silver,6,13940.80
2023,5,United Kingdom,Mountain-400-W Silver,2,1385.50
2023,5,United Kingdom,Mountain-500 Silver,1,1073.90
2023,5,United Kingdom,Road-150 Red,4,14734.48
2023,5,United Kingdom,Road-250 Black,5,14476.81
2023,5,United Kingdom,Road-250 Red,3,9886.31
2023,5,United Kingdom,Road-350-W Yellow,5,9714.20
2023,5,United Kingdom,Road-550-W Yellow,6,7433.80
2023,5,United Kingdom,Road-750 Black,16,8319.18
2023,5,United States,Mountain-100 Black,1,5056.88
2023,5,United States,Mountain-200 Black,9,21816.96
2023,5,United States,Mountain-200 Silver,15,30111.09
2023,5,United States,Mountain-400-W Silver,3,3132.02
2023,5,United States,Mountain-500 Black,2,1104.08
2023,5,United States,Road-150 Red,18,64759.15
2023,5,United States,Road-250 Black,7,18416.88
2023,5,United States,Road-350-W Yellow,7,13843.85
2023,5,United States,Road-550-W Yellow,12,13140.66
2023,5,United States,Road-650 Red,6,5640.12
2023,5,United States,Road-750 Black,10,4909.15
2023,6,Australia,Mountain-200 Black,3,8412.16
2023,6,Australia,Mountain-200 Silver,2,3843.36
2023,6,Australia,Mountain-400-W Silver,0,1216.44
2023,6,Australia,Road-150 Red,11,41229.45
2023,6,Australia,Road-250 Black,25,45153.31
2023,6,Australia,Road-250 Red,1,4272.92
2023,6,Australia,Road-350-W Yellow,1,2982.48
2023,6,Australia,Road-550-W Yellow,28,26639.33
2023,6,Australia,Road-650 Black,3,2357.43
2023,6,Australia,Road-650 Red,17,11912.59
2023,6,Australia,Road-750 Black,23,10228.34
2023,6,Canada,Mountain-200 Silver,0,4805.45
2023,6,Canada,Mountain-500 Black,2,1090.10
2023,6,Canada,Road-250 Red,2,4610.45
2023,6,Canada,Road-550-W Yellow,4,4133.73
2023,6,Canada,Road-650 Red,5,4747.50
2023,6,France,Mountain-200 Silver,1,4266.98
2023,6,France,Road-150 Red,1,6208.18
2023,6,France,Road-250 Red,4,8979.29
2023,6,France,Road-350-W Yellow,9,16676.98
2023,6,France,Road-550-W Yellow,10,10569.63
2023,6,France,Road-650 Black,2,2533.67
2023,6,Germany,Mountain-200 Black,8,19041.28
2023,6,Germany,Mountain-200 Silver,9,20444.00
2023,6,Germany,Mountain-400-W Silver,1,1395.80
2023,6,Germany,Road-150 Red,6,20002.10
2023,6,Germany,Road-250 Black,5,13591.03
2023,6,Germany,Road-250 Red,1,4697.40
2023,6,Germany,Road-350-W Yellow,5,9133.01
2023,6,Germany,Road-550-W Yellow,3,4168.90
2023,6,Germany,Road-650 Black,1,1494.41
2023,6,Germany,Road-650 Red,3,2780.58
2023,6,Germany,Road-750 Black,3,2080.50
2023,6,United Kingdom,Mountain-200 Black,5,15222.77
2023,6,United Kingdom,Mountain-200 Silver,3,9023.46
2023,6,United Kingdom,Road-150 Red,6,19809.78
2023,6,United Kingdom,Road-250 Black,1,5434.30
2023,6,United Kingdom,Road-250 Red,6,15508.05
2023,6,United Kingdom,Road-350-W Yellow,4,7776.84
2023,6,United Kingdom,Road-550-W Yellow,5,7126.39
2023,6,United Kingdom,Road-650 Black,3,2881.88
2023,6,United Kingdom,Road-650 Red,1,1390.93
2023,6,United Kingdom,Road-750 Black,12,6158.34
2023,6,United States,Mountain-200 Black,19,47152.46
2023,6,United States,Mountain-200 Silver,20,39898.50
2023,6,United States,Mountain-400-W Silver,2,1553.75
2023,6,United States,Mountain-500 Black,2,1015.98
2023,6,United States,Mountain-500 Silver,2,916.92
2023,6,United States,Road-150 Red,18,48376.31
2023,6,United States,Road-250 Black,7,18945.62
2023,6,United States,Road-250 Red,13,26927.34
2023,6,United States,Road-350-W Yellow,4,6219.22
2023,6,United States,Road-550-W Yellow,9,11801.98
2023,6,United States,Road-650 Black,3,3001.61
2023,6,United States,Road-650 Red,10,7919.78
2023,6,United States,Road-750 Black,5,3154.53
2023,7,Australia,Mountain-100 Black,5,16113.81
2023,7,Australia,Mountain-200 Black,24,46065.62
2023,7,Australia,Mountain-200 Silver,20,40173.82
2023,7,Australia,Mountain-400-W Silver,11,7796.76
2023,7,Australia,Mountain-500 Black,2,1916.03
2023,7,Australia,Mountain-500 Silver,8,3811.80
2023,7,Australia,Road-150 Red,26,76260.56
2023,7,Australia,Road-250 Black,20,43802.05
2023,7,Australia,Road-250 Red,9,19993.25
2023,7,Australia,Road-350-W Yellow,29,51960.01
2023,7,Australia,Road-550-W Yellow,28,28973.94
2023,7,Australia,Road-750 Black,29,13371.89
2023,7,Canada,Mountain-200 Black,8,20428.07
2023,7,Canada,Mountain-200 Silver,1,4990.87
2023,7,Canada,Mountain-500 Black,0,1197.07
2023,7,Canada,Road-150 Red,1,6971.03
2023,7,Canada,Road-250 Red,4,10746.40
2023,7,Canada,Road-350-W Yellow,2,3372.92
2023,7,Canada,Road-550-W Yellow,0,2119.62
2023,7,Canada,Road-750 Black,10,5865.16
2023,7,France,Mountain-200 Black,9,21935.65
2023,7,France,Mountain-200 Silver,9,20123.10
2023,7,France,Road-150 Red,24,70116.72
2023,7,France,Road-250 Black,13,28965.04
2023,7,France,Road-250 Red,8,19724.22
2023,7,France,Road-350-W Yellow,5,10802.43
2023,7,France,Road-550-W Yellow,10,10180.76
2023,7,France,Road-750 Black,4,1739.51
2023,7,Germany,Mountain-200 Black,6,12585.32
2023,7,Germany,Mountain-200 Silver,10,21340.41
2023,7,Germany,Road-150 Red,5,19943.43
2023,7,Germany,Road-250 Black,8,19131.03
2023,7,Germany,Road-250 Red,10,25397.79
2023,7,Germany,Road-350-W Yellow,4,8498.22
2023,7,Germany,Road-550-W Yellow,8,10533.59
2023,7,Germany,Road-650 Black,1,1546.26
2023,7,Germany,Road-650 Red,6,4425.10
2023,7,Germany,Road-750 Black,2,1051.46
2023,7,United Kingdom,Mountain-200 Black,13,31494.51
2023,7,United Kingdom,Mountain-200 Silver,7,18730.14
2023,7,United Kingdom,Mountain-400-W Silver,6,4472.50
2023,7,United Kingdom,Road-150 Red,5,21469.18
2023,7,United Kingdom,Road-250 Black,4,14046.32
2023,7,United Kingdom,Road-250 Red,5,15573.10
2023,7,United Kingdom,Road-350-W Yellow,14,25487.49
2023,7,United Kingdom,Road-550-W Yellow,9,10573.59
2023,7,United Kingdom,Road-650 Black,6,4702.72
2023,7,United Kingdom,Road-650 Red,2,1520.47
2023,7,United Kingdom,Road-750 Black,5,3184.74
2023,7,United States,Mountain-100 Black,2,5981.58
2023,7,United States,Mountain-100 Silver,0,6038.83
2023,7,United States,Mountain-200 Black,28,58931.00
2023,7,United States,Mountain-200 Silver,23,46845.17
2023,7,United States,Mountain-400-W Silver,10,7809.13
2023,7,United States,Mountain-500 Black,6,4475.29
2023,7,United States,Mountain-500 Silver,1,1203.19
2023,7,United States,Road-150 Red,20,68031.81
2023,7,United States,Road-250 Black,8,18947.60
2023,7,United States,Road-250 Red,5,15801.71
2023,7,United States,Road-350-W Yellow,6,8420.20
2023,7,United States,Road-550-W Yellow,23,24861.49
2023,7,United States,Road-650 Black,7,6271.52
2023,7,United States,Road-650 Red,4,2639.48
2023,7,United States,Road-750 Black,23,12359.62
2023,8,Australia,Mountain-100 Silver,1,5185.38
2023,8,Australia,Mountain-200 Black,14,28829.41
2023,8,Australia,Mountain-200 Silver,20,39220.55
2023,8,Australia,Mountain-400-W Silver,3,2671.29
2023,8,Australia,Mountain-500 Silver,2,1729.12
2023,8,Australia,Road-150 Red,7,24717.97
2023,8,Australia,Road-250 Black,11,28421.56
2023,8,Australia,Road-250 Red,0,2280.44
2023,8,Australia,Road-350-W Yellow,14,23297.01
2023,8,Australia,Road-550-W Yellow,7,6840.66
2023,8,Australia,Road-750 Black,12,4863.29
2023,8,Canada,Mountain-200 Silver,0,4933.56
2023,8,Canada,Mountain-500 Black,0,535.01
2023,8,Canada,Mountain-500 Silver,1,600.23
2023,8,Canada,Road-150 Red,1,3345.50
2023,8,Canada,Road-250 Red,1,5079.53
2023,8,Canada,Road-750 Black,0,512.08
2023,8,France,Mountain-100 Black,0,3277.38
2023,8,France,Mountain-200 Black,2,4366.72
2023,8,France,Mountain-200 Silver,3,5937.67
2023,8,France,Mountain-400-W Silver,0,697.63
2023,8,France,Road-150 Red,1,6512.47
2023,8,France,Road-250 Black,3,8208.41
2023,8,France,Road-250 Red,4,13046.67
2023,8,France,Road-350-W Yellow,1,1814.21
2023,8,France,Road-550-W Yellow,1,971.96
2023,8,France,Road-750 Black,1,1024.72
2023,8,Germany,Mountain-200 Black,3,7548.22
2023,8,Germany,Road-150 Red,1,6791.93
2023,8,Germany,Road-250 Black,1,7783.55
2023,8,Germany,Road-250 Red,4,8947.78
2023,8,Germany,Road-350-W Yellow,5,8281.15
2023,8,Germany,Road-550-W Yellow,1,3129.42
2023,8,Germany,Road-650 Black,0,867.30
2023,8,United Kingdom,Mountain-200 Black,1,4186.59
2023,8,United Kingdom,Mountain-200 Silver,5,11914.16
2023,8,United Kingdom,Mountain-400-W Silver,2,1524.71
2023,8,United Kingdom,Mountain-500 Silver,1,627.56
2023,8,United Kingdom,Road-150 Red,3,10600.51
2023,8,United Kingdom,Road-250 Black,0,2493.15
2023,8,United Kingdom,Road-250 Red,1,5587.99
2023,8,United Kingdom,Road-350-W Yellow,7,12294.37
2023,8,United Kingdom,Road-550-W Yellow,3,3768.12
2023,8,United Kingdom,Road-650 Black,1,1562.81
2023,8,United Kingdom,Road-750 Black,6,3280.50
2023,8,United States,Mountain-100 Black,0,3543.43
2023,8,United States,Mountain-200 Black,6,15028.55
2023,8,United States,Mountain-200 Silver,9,23839.04
2023,8,United States,Mountain-400-W Silver,1,1584.96
2023,8,United States,Mountain-500 Black,1,847.67
2023,8,United States,Mountain-500 Silver,0,588.20
2023,8,United States,Road-150 Red,15,51541.45
2023,8,United States,Road-250 Black,2,9645.24
2023,8,United States,Road-250 Red,1,4337.50
2023,8,United States,Road-550-W Yellow,6,7106.18
2023,8,United States,Road-650 Black,0,1366.96
2023,8,United States,Road-650 Red,2,2673.85
2023,8,United States,Road-750 Black,1,1020.34
2023,9,Australia,Mountain-100 Black,5,15090.09
2023,9,Australia,Mountain-100 Silver,0,3016.37
2023,9,Australia,Mountain-200 Black,15,31173.75
2023,9,Australia,Mountain-200 Silver,19,34617.08
2023,9,Australia,Mountain-400-W Silver,6,5339.08
2023,9,Australia,Mountain-500 Silver,3,1818.30
2023,9,Australia,Road-150 Red,14,44908.37
2023,9,Australia,Road-250 Black,5,10056.17
2023,9,Australia,Road-250 Red,1,4268.65
2023,9,Australia,Road-350-W Yellow,17,25885.14
2023,9,Australia,Road-550-W Yellow,13,14918.41
2023,9,Australia,Road-650 Black,0,764.11
2023,9,Australia,Road-750 Black,4,2125.77
2023,9,Canada,Mountain-200 Black,4,11942.42
2023,9,Canada,Mountain-200 Silver,1,2324.13
2023,9,Canada,Mountain-400-W Silver,0,801.67
2023,9,Canada,Road-150 Red,1,3734.13
2023,9,Canada,Road-250 Red,1,2719.00
2023,9,France,Mountain-100 Black,0,3036.11
2023,9,France,Mountain-100 Silver,1,2481.90
2023,9,France,Mountain-200 Silver,2,6079.71
2023,9,France,Mountain-500 Silver,1,538.50
2023,9,France,Road-150 Red,4,12920.74
2023,9,France,Road-250 Black,0,1886.45
2023,9,France,Road-250 Red,6,11612.24
2023,9,France,Road-350-W Yellow,1,1468.05
2023,9,France,Road-550-W Yellow,6,5533.82
2023,9,France,Road-650 Black,2,1330.01
2023,9,Germany,Mountain-200 Black,6,12986.11
2023,9,Germany,Mountain-200 Silver,5,9847.47
2023,9,Germany,Mountain-500 Silver,1,486.55
2023,9,Germany,Road-150 Red,3,9624.96
2023,9,Germany,Road-250 Black,2,9923.45
2023,9,Germany,Road-250 Red,4,7996.87
2023,9,Germany,Road-350-W Yellow,4,6282.02
2023,9,Germany,Road-550-W Yellow,4,4278.17
2023,9,Germany,Road-650 Red,1,595.15
2023,9,United Kingdom,Mountain-200 Black,5,12035.57
2023,9,United Kingdom,Mountain-200 Silver,1,4647.72
2023,9,United Kingdom,Mountain-400-W Silver,1,1541.76
2023,9,United Kingdom,Road-150 Red,4,17345.99
2023,9,United Kingdom,Road-250 Red,0,2392.19
2023,9,United Kingdom,Road-350-W Yellow,6,9941.61
2023,9,United Kingdom,Road-550-W Yellow,4,5304.57
2023,9,United Kingdom,Road-650 Red,1,747.63
2023,9,United Kingdom,Road-750 Black,6,4163.11
2023,9,United States,Mountain-100 Black,0,2895.43
2023,9,United States,Mountain-200 Black,7,15783.50
2023,9,United States,Mountain-200 Silver,11,25049.01
2023,9,United States,Mountain-400-W Silver,0,1471.96
2023,9,United States,Road-150 Red,12,50706.75
2023,9,United States,Road-250 Black,0,2348.53
2023,9,United States,Road-350-W Yellow,0,1496.37
2023,9,United States,Road-550-W Yellow,6,6602.03
2023,9,United States,Road-650 Black,4,2699.31
2023,9,United States,Road-650 Red,4,3321.33
2023,9,United States,Road-750 Black,8,4858.04
2023,10,Australia,Mountain-100 Black,0,3003.03
2023,10,Australia,Mountain-100 Silver,3,8726.81
2023,10,Australia,Mountain-200 Black,19,34819.56
2023,10,Australia,Mountain-200 Silver,11,21500.88
2023,10,Australia,Mountain-400-W Silver,15,9528.30
2023,10,Australia,Mountain-500 Black,1,416.05
2023,10,Australia,Mountain-500 Silver,2,985.15
2023,10,Australia,Road-150 Red,13,42120.78
2023,10,Australia,Road-250 Black,5,10350.40
2023,10,Australia,Road-250 Red,1,4303.55
2023,10,Australia,Road-350-W Yellow,6,10234.14
2023,10,Australia,Road-550-W Yellow,10,10703.87
2023,10,Australia,Road-650 Black,3,2839.43
2023,10,Australia,Road-650 Red,1,2216.20
2023,10,Australia,Road-750 Black,9,5226.03
2023,10,Canada,Mountain-200 Black,1,4691.12
2023,10,Canada,Mountain-200 Silver,2,7786.66
2023,10,Canada,Mountain-400-W Silver,0,862.98
2023,10,Canada,Mountain-500 Black,1,1124.16
2023,10,Canada,Road-150 Red,2,11772.09
2023,10,Canada,Road-250 Red,2,5363.80
2023,10,Canada,Road-550-W Yellow,2,2186.14
2023,10,Canada,Road-650 Red,0,881.95
2023,10,Canada,Road-750 Black,0,574.80
2023,10,France,Mountain-100 Black,1,3564.26
2023,10,France,Mountain-100 Silver,1,6187.60
2023,10,France,Mountain-200 Black,1,2367.80
2023,10,France,Mountain-200 Silver,1,4152.28
2023,10,France,Mountain-500 Silver,0,495.39
2023,10,France,Road-150 Red,1,6575.50
2023,10,France,Road-250 Black,3,11807.17
2023,10,France,Road-250 Red,7,21253.84
2023,10,France,Road-350-W Yellow,4,6467.20
2023,10,France,Road-550-W Yellow,2,1664.21
2023,10,France,Road-650 Black,1,1324.61
2023,10,France,Road-750 Black,1,880.86
2023,10,Germany,Mountain-200 Black,3,8733.86
2023,10,Germany,Mountain-200 Silver,2,3659.59
2023,10,Germany,Mountain-400-W Silver,0,722.28
2023,10,Germany,Mountain-500 Silver,0,523.70
2023,10,Germany,Road-150 Red,0,3838.43
2023,10,Germany,Road-250 Black,3,9670.26
2023,10,Germany,Road-250 Red,0,4337.87
2023,10,Germany,Road-350-W Yellow,5,9552.99
2023,10,Germany,Road-550-W Yellow,2,4446.64
2023,10,Germany,Road-650 Black,2,1509.58
2023,10,Germany,Road-650 Red,1,753.61
2023,10,Germany,Road-750 Black,0,464.43
2023,10,United Kingdom,Mountain-200 Black,5,13469.24
2023,10,United Kingdom,Mountain-200 Silver,2,7066.37
2023,10,United Kingdom,Road-150 Red,6,27064.04
2023,10,United Kingdom,Road-250 Black,1,5321.01
2023,10,United Kingdom,Road-250 Red,1,2356.57
2023,10,United Kingdom,Road-350-W Yellow,5,10671.67
2023,10,United Kingdom,Road-650 Black,0,761.78
2023,10,United Kingdom,Road-650 Red,0,734.28
2023,10,United Kingdom,Road-750 Black,8,4817.70
2023,10,United States,Mountain-200 Black,7,16202.07
2023,10,United States,Mountain-200 Silver,12,26689.85
2023,10,United States,Mountain-400-W Silver,0,653.61
2023,10,United States,Mountain-500 Black,0,571.61
2023,10,United States,Road-150 Red,9,30194.97
2023,10,United States,Road-250 Black,3,5948.19
2023,10,United States,Road-250 Red,2,4756.27
2023,10,United States,Road-350-W Yellow,4,5835.34
2023,10,United States,Road-550-W Yellow,7,7399.85
2023,10,United States,Road-650 Black,1,744.10
2023,10,United States,Road-650 Red,0,823.85
2023,10,United States,Road-750 Black,2,1018.72
2023,11,Australia,Mountain-100 Black,2,8673.61
2023,11,Australia,Mountain-100 Silver,0,2675.57
2023,11,Australia,Mountain-200 Black,17,30026.16
2023,11,Australia,Mountain-200 Silver,23,44975.56
2023,11,Australia,Mountain-400-W Silver,8,5927.07
2023,11,Australia,Mountain-500 Silver,1,1033.37
2023,11,Australia,Road-150 Red,14,41815.80
2023,11,Australia,Road-250 Black,2,6947.46
2023,11,Australia,Road-250 Red,1,2078.79
2023,11,Australia,Road-350-W Yellow,1,2910.60
2023,11,Australia,Road-550-W Yellow,5,5909.20
2023,11,Australia,Road-650 Black,3,2494.53
2023,11,Australia,Road-650 Red,5,3334.55
2023,11,Australia,Road-750 Black,22,10953.49
2023,11,Canada,Mountain-200 Black,3,9348.40
2023,11,Canada,Road-350-W Yellow,1,1768.57
2023,11,Canada,Road-650 Black,1,890.33
2023,11,Canada,Road-750 Black,1,558.88
2023,11,France,Mountain-200 Black,2,8089.83
2023,11,France,Mountain-200 Silver,0,2137.42
2023,11,France,Mountain-400-W Silver,1,703.00
